ID,ApplicationDate_financial,AnnualIncome,EmploymentStatus,Experience,LoanDuration,NumberOfDependents,MonthlyDebtPayments,NumberOfOpenCreditLines,BankruptcyHistory,PreviousLoanDefaults,LengthOfCreditHistory,CheckingAccountBalance,TotalLiabilities,NetWorth,LoanApproved,ApplicationDate_demographic,Age,CreditScore,EducationLevel,LoanAmount,MaritalStatus,HomeOwnershipStatus,CreditCardUtilizationRate,NumberOfCreditInquiries,LoanPurpose,PaymentHistory,SavingsAccountBalance,TotalAssets,JobTenure,InterestRate,RiskScore,MonthlyIncome,MonthlyLoanPayment,TotalDebtToIncomeRatio
B8997,03-01-2022,64115,Employed,18,36,4,201,2,0,0,24,5855,17220,45977.0,0,03-01-2070,39,442,Bachelor,53712,Single,Mortgage,49.8,1,Education,20,4971,63197.0,6,31.73,53.0,5342.916666666667,1492.0,31.686812758324884
B8998,04-01-2022,78133,Employed,23,84,3,683,5,0,0,16,1549,15344,20462.0,0,04-01-2070,43,558,Bachelor,12219,Married,Mortgage,7.9,1,Debt Consolidation,28,1442,35806.0,6,26.61,53.0,6511.083333333333,145.46428571428572,12.723908500340995
B8999,05-01-2022,63024,Employed,16,48,1,499,4,0,0,16,729,50747,9228.0,0,05-01-2070,40,596,High School,20199,Married,Mortgage,6.64,1,Education,37,59246,59975.0,3,22.98,58.0,5252.0,420.8125,17.5135662604722
B9000,06-01-2022,89702,Employed,20,36,1,441,4,0,0,27,1035,28480,103014.0,1,06-01-2070,43,601,Bachelor,12728,Married,Rent,8.84,1,Auto,24,1042,131494.0,4,22.56,32.0,7475.166666666667,353.55555555555554,10.629268763981479
B9001,07-01-2022,68653,Employed,16,60,0,294,3,0,0,19,9844,18731,13618.0,0,07-01-2070,38,598,High School,26641,Married,Rent,13.8,0,Auto,33,547,32349.0,4,24.17,53.0,5721.083333333333,444.01666666666665,12.899946105778335
B9002,08-01-2022,26351,Employed,20,36,1,532,3,0,0,21,1681,43152,64240.0,0,08-01-2070,43,554,Bachelor,14623,Married,Rent,30.5,1,Other,30,2222,107392.0,4,24.09,58.0,2195.9166666666665,406.19444444444446,42.72450128394875
B9003,09-01-2022,99104,Unemployed,11,48,3,353,2,0,0,18,3824,21832,208961.625,0,09-01-2070,34,609,High School,53725,Married,Rent,5.47,0,Debt Consolidation,23,6888,246742.75,8,27.63,48.0,8258.666666666666,1412.3125,21.375272441072006
B9004,10-01-2022,60344,Employed,12,60,0,341,8,0,0,17,2589,4119,76667.0,0,10-01-2070,35,476,High School,18795,Married,Own,17.1,1,Debt Consolidation,30,569,80786.0,7,26.27,55.0,5028.666666666667,313.25,13.010406999867426
B9005,11-01-2022,15000,Employed,13,48,0,168,2,0,0,1,762,41054,7990.0,0,11-01-2070,33,418,High School,17386,Married,Rent,9.5,1,Debt Consolidation,25,5589,24558.0,4,30.71,57.0,1250.0,362.2083333333333,42.416666666666664
B9006,12-01-2022,45200,Employed,43,60,3,1024,5,1,0,18,2399,13639,197396.0,0,12-01-2070,63,556,Master,10605,Single,Own,14.6,0,Home,19,4710,211035.0,6,24.8,60.0,3766.6666666666665,176.75,31.878318584070797
B9007,13-01-2022,19551,Employed,33,60,1,293,3,0,0,3,284,17806,15034.0,0,13-01-2070,57,628,High School,13702,Married,Mortgage,30.2,2,Other,20,4633,32840.0,5,18.82,54.0,1629.25,228.36666666666667,32.00040918623088
B9008,14-01-2022,65164,Employed,22,60,0,415,2,0,0,10,1815,5241,23136.0,1,14-01-2070,46,553,Associate,11331,Married,Rent,3.59,0,Auto,20,859,28377.0,3,21.88,43.0,5430.333333333333,188.85,11.119943527100855
B9009,15-01-2022,37060,Self-Employed,32,48,1,437,3,0,0,2,488,12729,5423.0,0,15-01-2070,55,579,High School,31907,Married,Own,7.36,1,Home,23,1882,2370.0,9,23.25,64.0,3088.3333333333335,664.7291666666666,35.673907177549914
B9010,16-01-2022,50438,Self-Employed,28,84,1,669,2,0,0,18,972,65498,130064.0,0,16-01-2070,49,614,High School,23454,Married,Mortgage,9.66,1,Auto,35,3311,195562.0,6,19.31,49.0,4203.166666666667,279.2142857142857,22.55952144924745
B9011,17-01-2022,138459,Employed,18,48,2,486,4,0,1,17,723,11257,23935.0,1,17-01-2070,42,562,Bachelor,29906,Single,Rent,1.98,0,Other,26,8258,35192.0,5,23.34,44.0,13147.666666666666,623.0416666666666,8.435273686078645
B9012,18-01-2022,107934,Employed,0,36,0,939,2,0,1,29,1848,7227,208961.625,1,18-01-2070,21,582,Bachelor,25274,Married,Own,19.2,2,Home,29,3616,246742.75,4,24.62,38.0,8994.5,702.0555555555555,18.245100400862256
B9013,19-01-2022,34932,Employed,11,24,3,423,7,0,0,28,1311,9837,208961.625,0,19-01-2070,36,586,Doctorate,38008,Married,Rent,3.02,1,Home,27,6595,246742.75,4,24.71,49.0,2911.0,1583.6666666666667,68.93392877590749
B9014,20-01-2022,63768,Employed,14,36,4,88,2,0,0,21,1325,24654,165758.0,1,20-01-2070,35,605,Master,22708,Single,Rent,16.1,1,Debt Consolidation,20,7195,190412.0,5,23.22,33.0,5314.0,630.7777777777778,13.526115502028187
B9015,21-01-2022,138459,Employed,5,36,0,1083,3,0,1,11,507,15485,30809.0,1,21-01-2070,26,599,High School,10959,Single,Rent,16.5,0,Home,19,7861,46294.0,5,19.92,42.0,17719.583333333332,304.4166666666667,7.829849272227057
B9016,22-01-2022,17015,Employed,0,36,0,803,0,0,0,24,2464,31868,6629.0,0,22-01-2070,22,544,High School,10285,Widowed,Mortgage,25.3,2,Debt Consolidation,26,10307,38497.0,4,25.7,56.0,1417.9166666666667,285.69444444444446,76.7812714271721
B9017,23-01-2022,93816,Employed,21,72,2,374,4,0,0,20,776,4740,51043.0,1,23-01-2070,45,591,Associate,27789,Single,Mortgage,37.3,1,Debt Consolidation,22,55007,55783.0,5,21.64,39.0,7818.0,385.9583333333333,9.720623347829793
B9018,24-01-2022,46710,Employed,21,36,2,303,0,0,0,22,4228,13976,64092.0,1,24-01-2070,43,636,Master,8892,Divorced,Mortgage,2.44,1,Home,21,17732,78068.0,4,17.18,38.0,3892.5,247.0,14.129736673089274
B9019,25-01-2022,26057,Employed,2,60,4,550,2,0,0,2,2506,4132,38181.0,0,25-01-2070,25,564,Associate,22169,Divorced,Other,18.2,0,Home,21,1480,42313.0,6,24.39,59.0,2171.4166666666665,369.48333333333335,42.3448593468166
B9020,26-01-2022,126329,Self-Employed,9,60,0,1222,2,0,0,7,1004,20257,58933.0,0,26-01-2070,31,551,Bachelor,23802,Divorced,Own,7.95,1,Home,16,5565,79190.0,3,27.73,49.0,10527.416666666666,396.7,15.376041922282296
B9021,27-01-2022,41396,Self-Employed,30,72,1,394,1,1,1,12,1460,18087,18863.0,0,27-01-2070,53,624,Bachelor,21406,Widowed,Mortgage,4.15,1,Auto,25,14222,36950.0,6,21.54,70.0,3449.6666666666665,297.30555555555554,20.039778400489578
B9022,28-01-2022,34558,Employed,7,24,1,224,2,0,0,25,138,11724,169853.0,0,28-01-2070,29,584,High School,12916,Married,Mortgage,40.8,1,Home,17,2970,181577.0,8,21.52,50.0,2879.8333333333335,538.1666666666666,26.46565194745066
B9023,29-01-2022,40719,Employed,21,36,0,891,3,0,0,17,370,41964,159631.0,0,29-01-2070,42,630,Bachelor,19077,Single,Rent,3.05,0,Home,28,1398,201595.0,2,22.47,51.0,3393.25,529.9166666666666,41.87480046170092
B9024,30-01-2022,83592,Employed,14,72,0,450,2,0,0,22,2128,22953,72405.0,1,30-01-2070,37,584,High School,11477,Married,Mortgage,6.12,0,Home,20,5685,95358.0,6,20.31,44.0,6966.0,159.40277777777777,8.748245446135197
B9025,31-01-2022,76161,Employed,23,36,0,343,4,0,0,14,1138,62626,8266.0,0,31-01-2070,46,549,Associate,23181,Married,Mortgage,38.5,0,Debt Consolidation,22,2909,70892.0,7,23.79,51.0,6346.75,643.9166666666666,15.549953388217064
B9026,01-02-2022,25494,Employed,2,36,3,402,7,0,0,16,308,3046,126926.0,0,01-02-2070,29,596,Associate,35684,Divorced,Rent,27.1,0,Debt Consolidation,28,3823,129972.0,4,22.01,48.0,2124.5,991.2222222222222,65.57882900551763
B9027,02-02-2022,53874,Self-Employed,20,48,2,185,2,0,0,3,640,23056,48217.0,0,02-02-2070,41,534,Associate,26579,Married,Rent,10.4,1,Auto,20,830,71273.0,8,24.77,55.0,4489.5,553.7291666666666,16.454597765155732
B9028,03-02-2022,44388,Self-Employed,21,36,0,385,4,0,0,7,478,3717,41146.0,0,03-02-2070,42,511,High School,24670,Married,Rent,29.2,0,Education,34,1448,44863.0,5,21.34,63.0,3699.0,685.2777777777778,28.93424649304617
B9029,04-02-2022,87817,Employed,19,36,1,473,4,0,0,9,267,18951,40247.0,0,04-02-2070,42,531,Master,11420,Married,Mortgage,22.3,1,Debt Consolidation,25,4720,59198.0,4,27.71,58.0,7318.083333333333,317.22222222222223,10.798212950415827
B9030,05-02-2022,43722,Employed,19,24,3,604,4,0,0,16,343,14844,40301.0,0,05-02-2070,40,631,Master,50139,Widowed,Other,22.3,1,Home,16,1204,55145.0,4,25.15,51.0,3643.5,2089.125,73.91587759022917
B9031,06-02-2022,108787,Self-Employed,24,48,4,438,4,1,0,22,8153,30643,9787.0,0,06-02-2070,44,561,Master,31508,Married,Rent,14.7,2,Home,20,321,30860.0,6,24.85,63.0,9065.583333333334,656.4166666666666,12.072214510925017
B9032,07-02-2022,85865,Employed,46,72,2,296,6,0,1,11,1565,11284,15963.0,0,07-02-2070,66,657,Associate,41004,Married,Own,11.9,0,Education,23,8659,27247.0,14,24.93,56.0,7155.416666666667,569.5,12.0957316718104
B9033,08-02-2022,35640,Employed,49,12,1,648,3,0,0,26,604,24423,4200.0,0,08-02-2070,70,598,High School,21468,Single,Mortgage,1.53,2,Debt Consolidation,25,323,19833.0,3,18.69,54.0,2970.0,1789.0,82.05387205387206
B9034,09-02-2022,55908,Employed,11,60,2,212,5,0,0,24,2817,17531,29154.0,1,09-02-2070,32,566,High School,9860,Single,Other,2.85,0,Home,32,3742,46685.0,1,20.84,41.0,4659.0,164.33333333333334,8.077555984832225
B9035,10-02-2022,65982,Employed,0,48,1,333,4,0,0,15,1308,34921,5586.0,0,10-02-2070,18,580,Bachelor,20210,Divorced,Rent,37.8,1,Education,22,11074,21306.0,5,24.94,58.0,5498.5,421.0416666666667,13.713588554454246
B9036,11-02-2022,30057,Employed,25,72,0,307,3,0,0,13,3078,16335,34611.0,0,11-02-2070,47,504,Associate,16210,Married,Other,5.52,0,Home,22,3135,50946.0,2,26.62,56.0,2504.75,225.13888888888889,21.2451896951348
B9037,12-02-2022,78903,Employed,24,12,0,619,5,0,0,24,392,23969,82358.0,0,12-02-2070,42,597,High School,9871,Divorced,Own,24.9,3,Auto,23,2969,106327.0,2,18.77,50.0,6575.25,822.5833333333334,21.924388172819793
B9038,13-02-2022,52111,Employed,29,48,3,600,4,0,0,11,1260,10711,78147.0,0,13-02-2070,52,647,Associate,13842,Married,Rent,6.34,0,Auto,18,5937,88858.0,11,17.77,51.0,4342.583333333333,288.375,20.457293085912763
B9039,14-02-2022,22153,Employed,22,60,0,367,1,0,0,4,454,21327,2409.0,0,14-02-2070,43,610,Bachelor,18253,Married,Mortgage,29.3,0,Home,18,5734,23736.0,3,17.97,51.0,1846.0833333333333,304.21666666666664,36.358958154651745
B9040,15-02-2022,15000,Employed,18,60,0,651,3,1,0,16,1142,15419,8869.0,0,15-02-2070,40,483,High School,7768,Married,Mortgage,21.6,0,Home,20,2686,24288.0,6,27.15,68.0,1250.0,129.46666666666667,62.437333333333335
B9041,16-02-2022,138459,Employed,29,60,4,235,4,0,0,6,360,29124,1064.0,1,16-02-2070,53,638,Doctorate,23853,Single,Other,9.2,1,Home,23,813,22708.0,5,22.58,36.0,18697.833333333332,397.55,3.3830122919767884
B9042,17-02-2022,48943,Self-Employed,32,96,4,450,5,0,0,6,947,36585,208961.625,0,17-02-2070,55,555,Bachelor,27417,Single,Rent,28.5,3,Home,20,831,246742.75,3,28.56,58.0,4078.5833333333335,285.59375,18.0355209120814
B9043,18-02-2022,39781,Employed,2,48,2,574,2,0,0,4,12495,6545,20648.0,0,18-02-2070,23,531,High School,16444,Married,Rent,19.6,0,Education,18,2120,27193.0,5,24.45,57.0,3315.0833333333335,342.5833333333333,27.648877604886753
B9044,19-02-2022,25423,Unemployed,7,60,0,375,4,0,0,12,130,19301,40305.0,0,19-02-2070,30,579,Associate,23594,Married,Mortgage,15.0,0,Other,19,6236,59606.0,6,21.32,60.0,2118.5833333333335,393.23333333333335,36.26165283404791
B9045,20-02-2022,27620,Employed,12,36,1,654,4,1,0,6,508,14867,2016.0,0,20-02-2070,38,493,High School,53725,Married,Mortgage,35.7,0,Other,24,16375,16883.0,1,31.59,68.0,2301.6666666666665,1570.0555555555557,96.6280473087135
B9046,21-02-2022,138459,Employed,21,72,2,353,2,1,0,5,1034,16519,72152.0,1,21-02-2070,41,506,High School,10420,Married,Own,464.0,0,Home,30,4100,88671.0,3,28.18,50.0,15033.5,144.72222222222223,3.310754130589831
B9047,22-02-2022,138459,Employed,13,36,1,400,1,0,0,22,3072,15289,51902.0,1,22-02-2070,37,585,High School,22592,Single,Rent,30.5,0,Home,22,1687,67191.0,4,20.31,40.0,14247.416666666666,627.5555555555555,7.212223658479998
B9048,23-02-2022,19513,Employed,25,84,1,335,3,0,0,22,755,36359,4928.0,0,23-02-2070,45,494,Bachelor,8899,Married,Rent,2.38,2,Home,26,1655,23671.0,4,26.63,56.0,1626.0833333333333,105.94047619047619,27.116720720984546
B9049,24-02-2022,61749,Employed,26,24,1,197,3,0,0,20,198,9590,98369.0,1,24-02-2070,51,572,Bachelor,11033,Married,Rent,6.34,2,Education,21,2762,107959.0,4,20.0,37.0,5145.75,459.7083333333333,12.76214999433189
B9050,25-02-2022,138459,Employed,39,24,0,798,2,0,0,25,1010,61597,6557.0,1,25-02-2070,60,658,High School,14546,Single,Mortgage,4.5,2,Home,23,425,25396.0,2,16.44,37.0,13728.75,606.0833333333334,10.227321011259827
B9051,26-02-2022,62701,Unemployed,25,72,0,250,4,0,0,16,1487,17730,39378.0,0,26-02-2070,46,584,Bachelor,32608,Married,Mortgage,4.33,1,Home,26,4588,57108.0,5,25.29,54.0,5225.083333333333,452.8888888888889,13.452204377388984
B9052,27-02-2022,93716,Employed,4,48,0,94,3,0,0,26,691,17250,38861.0,1,27-02-2070,29,639,Doctorate,16809,Married,Mortgage,12.1,1,Home,25,500,56111.0,6,17.31,39.0,7809.666666666667,350.1875,5.6876627256818475
B9053,28-02-2022,45844,Employed,14,72,3,398,2,0,0,4,14046,7324,42343.0,0,28-02-2070,38,530,Bachelor,34910,Married,Other,38.3,0,Home,27,11901,49667.0,7,27.34,54.0,3820.3333333333335,484.8611111111111,23.109530872815053
B9054,01-03-2022,87724,Employed,18,72,3,342,1,0,0,7,4346,12131,14559.0,0,01-03-2070,39,628,Doctorate,31218,Single,Mortgage,7.34,2,Auto,25,4435,26690.0,2,27.86,50.0,7310.333333333333,433.5833333333333,10.609411335552414
B9055,02-03-2022,99817,Employed,23,96,1,263,3,0,0,13,399,15983,57001.0,0,02-03-2070,46,528,Associate,30020,Single,Mortgage,40.7,2,Auto,24,491,72984.0,4,29.85,56.0,8318.083333333334,312.7083333333333,6.921165733291923
B9056,03-03-2022,72130,Employed,23,48,5,491,5,0,0,4,285,10288,44490.0,1,03-03-2070,44,569,Associate,9147,Married,Mortgage,21.9,3,Home,29,6447,54778.0,3,23.19,44.0,6010.833333333333,190.5625,11.33890198253154
B9057,04-03-2022,30770,Employed,45,60,3,486,3,0,0,1,336,11338,117629.0,0,04-03-2070,64,670,Associate,7057,Single,Rent,21.0,0,Debt Consolidation,24,3894,128967.0,4,15.96,47.0,2564.1666666666665,117.61666666666666,23.54046148846279
B9058,05-03-2022,34476,Unemployed,11,72,3,388,6,1,0,26,729,38626,4425.0,0,05-03-2070,34,630,Master,11433,Married,Other,3.94,0,Other,26,6458,23586.0,5,20.9,63.0,2873.0,158.79166666666666,19.032080287736395
B9059,06-03-2022,87264,Employed,22,60,3,269,3,1,0,14,1126,33881,75652.0,0,06-03-2070,44,594,Associate,38250,Single,Mortgage,10.7,1,Debt Consolidation,20,5009,109533.0,4,26.74,58.0,7272.0,637.5,12.465621562156215
B9060,07-03-2022,64686,Employed,47,24,0,252,5,0,0,10,1182,14765,73746.0,1,07-03-2070,68,696,Doctorate,18969,Married,Rent,5.28,2,Debt Consolidation,23,7434,88511.0,8,12.34,34.0,5390.5,790.375,19.337259994434653
B9061,08-03-2022,30411,Employed,7,24,3,434,3,0,1,3,1514,29580,8365.0,0,08-03-2070,32,403,Bachelor,32480,Single,Rent,4.2,1,Debt Consolidation,20,8236,24995.0,8,27.64,61.0,2534.25,1353.3333333333333,70.52711190029923
B9062,09-03-2022,23561,Unemployed,20,84,1,498,3,0,0,24,2159,19581,187687.0,0,09-03-2070,41,546,High School,31650,Married,Mortgage,22.3,0,Home,33,1611,207268.0,4,29.5,55.0,1963.4166666666667,376.7857142857143,44.55425733809503
B9063,10-03-2022,21684,Employed,5,60,0,584,8,0,0,23,1535,139501,10792.0,0,10-03-2070,28,532,High School,48855,Married,Mortgage,14.0,0,Debt Consolidation,19,1719,41015.0,7,29.27,51.0,1807.0,814.25,77.37963475373547
B9064,11-03-2022,25724,Employed,15,48,4,465,3,0,0,25,781,32732,26139.0,0,11-03-2070,40,533,High School,31473,Single,Rent,6.33,1,Debt Consolidation,22,3122,58871.0,1,27.76,54.0,2143.6666666666665,655.6875,52.27900015549682
B9065,12-03-2022,45245,Employed,8,60,1,200,3,0,0,18,575,30930,3701.0,0,12-03-2070,30,484,High School,9937,Divorced,Rent,3.86,0,Debt Consolidation,15,1521,7316.0,4,28.66,53.0,3770.4166666666665,165.61666666666667,9.69698309205437
B9066,13-03-2022,46781,Employed,31,24,0,652,2,0,0,10,651,7017,31558.0,0,13-03-2070,52,585,Bachelor,13238,Divorced,Other,21.3,1,Debt Consolidation,28,2035,38575.0,4,21.25,51.0,3898.4166666666665,551.5833333333334,30.87364528334153
B9067,14-03-2022,48201,Self-Employed,18,84,3,244,3,0,0,9,6172,43351,9851.0,0,14-03-2070,41,551,Bachelor,24492,Single,Mortgage,27.4,1,Auto,21,5032,11204.0,2,26.23,57.0,4016.75,291.57142857142856,13.33345188451929
B9068,15-03-2022,52523,Employed,5,120,0,225,3,0,1,29,331,55125,54264.0,0,15-03-2070,28,616,Bachelor,53685,Single,Rent,2.17,1,Home,22,3381,109389.0,2,31.86,59.0,4376.916666666667,447.375,15.361841478971117
B9069,16-03-2022,79758,Employed,26,36,1,301,2,0,0,10,904,57559,208961.625,1,16-03-2070,50,617,Bachelor,42464,Married,Rent,21.4,0,Debt Consolidation,25,3717,246742.75,5,20.8,34.0,6646.5,1179.5555555555557,22.275717378403005
B9070,17-03-2022,34345,Employed,16,48,0,530,2,0,0,20,4050,21765,43919.0,0,17-03-2070,42,606,Master,10892,Divorced,Rent,3.58,4,Other,27,1397,65684.0,4,22.83,48.0,2862.0833333333335,226.91666666666666,26.44635318095792
B9071,18-03-2022,121999,Employed,29,96,0,286,2,1,0,8,2051,9233,28068.0,0,18-03-2070,51,588,High School,37484,Married,Rent,6.64,2,Home,23,699,37301.0,5,28.81,69.0,10166.583333333334,390.4583333333333,6.653743063467733
B9072,19-03-2022,15163,Employed,3,24,3,321,1,0,0,18,394,12096,70714.0,0,19-03-2070,26,591,High School,44364,Single,Other,2.5,1,Home,30,2406,82810.0,4,23.29,50.0,1263.5833333333333,1848.5,171.69425575413837
B9073,20-03-2022,50641,Employed,24,36,1,793,3,0,1,1,2098,9536,30045.0,0,20-03-2070,44,634,Bachelor,19461,Married,Own,41.0,1,Debt Consolidation,28,774,39581.0,5,18.17,62.0,4220.083333333333,540.5833333333334,31.600876759937606
B9074,21-03-2022,34578,Employed,25,120,0,468,3,0,1,2,1803,50145,97108.0,0,21-03-2070,49,577,High School,33232,Single,Mortgage,2.84,2,Auto,14,1377,147253.0,3,35.96,65.0,2881.5,276.93333333333334,25.8522760136503
B9075,22-03-2022,28023,Employed,11,72,1,190,2,1,1,21,425,9679,208961.625,0,22-03-2070,34,549,High School,34827,Single,Mortgage,635.0,0,Debt Consolidation,22,12359,246742.75,4,33.03,66.0,2335.25,483.7083333333333,28.849516468615064
B9076,23-03-2022,15000,Employed,2,60,1,499,3,0,0,12,3510,12340,185898.0,0,23-03-2070,24,593,Bachelor,28480,Divorced,Own,6.55,0,Home,20,4323,198238.0,6,26.93,49.0,1250.0,474.6666666666667,77.89333333333333
B9077,24-03-2022,105056,Self-Employed,18,36,1,701,3,0,0,27,1464,25684,28753.0,1,24-03-2070,39,535,Bachelor,30273,Married,Mortgage,10.7,0,Home,26,12621,54437.0,5,22.86,40.0,8754.666666666666,840.9166666666666,17.61251142247944
B9078,25-03-2022,99714,Employed,32,60,4,1410,6,0,0,20,305,39207,22726.0,1,25-03-2070,54,594,Master,12286,Married,Rent,32.7,1,Home,28,3626,61933.0,6,21.1,39.0,8309.5,204.76666666666668,19.432777744348837
B9079,26-03-2022,65848,Employed,30,36,3,810,1,0,1,27,515,6532,2727.0,0,26-03-2070,53,646,Master,37562,Married,Rent,3.08,2,Debt Consolidation,16,2883,9259.0,3,20.0,55.0,5487.333333333333,1043.388888888889,33.77576641153364
B9080,27-03-2022,27884,Employed,13,48,2,199,2,0,0,11,2334,26109,32956.0,0,27-03-2070,34,536,Associate,21535,Married,Other,2.21,1,Education,23,4265,59065.0,10,23.83,54.0,2323.6666666666665,448.6458333333333,27.87171854827141
B9081,28-03-2022,42734,Employed,2,24,3,369,6,0,0,4,3857,10660,10758.0,0,28-03-2070,24,609,Doctorate,34715,Married,Own,1.61,1,Home,26,2503,21418.0,6,18.42,54.0,3561.1666666666665,1446.4583333333333,50.97931389525904
B9082,29-03-2022,33547,Employed,11,36,3,499,4,0,0,1,3877,6904,208961.625,1,29-03-2070,34,603,High School,11314,Single,Own,4.57,3,Debt Consolidation,26,3746,246742.75,9,17.02,36.0,2795.5833333333335,314.27777777777777,29.091523335419957
B9083,30-03-2022,49516,Employed,15,60,1,379,6,0,0,9,101,20026,115829.0,0,30-03-2070,34,538,Master,36977,Single,Own,5.22,1,Education,22,9448,135855.0,4,26.06,49.0,4126.333333333333,616.2833333333333,24.120284352532515
B9084,31-03-2022,71647,Employed,25,120,2,494,2,0,0,9,766,12394,8816.0,0,31-03-2070,45,619,Associate,26478,Single,Mortgage,38.5,2,Home,26,1409,5046.0,1,24.6,48.0,5970.583333333333,220.65,11.969517216352395
B9085,01-04-2022,37360,Employed,17,60,1,346,1,1,0,23,368,3056,7571.0,0,01-04-2070,38,595,Master,27928,Married,Other,24.6,2,Other,19,2339,10627.0,7,24.39,63.0,3113.3333333333335,465.46666666666664,26.06423982869379
B9086,02-04-2022,22308,Employed,4,36,1,753,6,0,0,16,740,14419,77984.0,0,02-04-2070,30,518,High School,22287,Married,Own,18.0,1,Home,35,8010,92403.0,10,26.29,55.0,1859.0,619.0833333333334,73.8076026537565
B9087,03-04-2022,65011,Employed,32,60,2,551,2,0,0,17,2090,128127,4166.0,0,03-04-2070,53,617,Bachelor,22377,Married,Own,5.7,0,Auto,16,7459,84717.0,5,20.29,48.0,5417.583333333333,372.95,17.054652289612527
B9088,04-04-2022,51733,Employed,19,48,2,279,2,0,0,2,433,35589,2064.0,0,04-04-2070,41,627,Associate,20521,Divorced,Own,1.38,1,Home,26,3263,26599.0,2,22.29,51.0,4311.083333333333,427.5208333333333,16.38847544120774
B9089,05-04-2022,67783,Employed,25,24,0,480,3,0,0,18,174,6497,208961.625,1,05-04-2070,45,530,Associate,16422,Divorced,Rent,35.6,0,Debt Consolidation,25,3292,246742.75,4,25.86,36.0,5648.583333333333,684.25,20.61136273106826
B9090,06-04-2022,78866,Employed,0,60,0,700,0,0,0,17,883,29148,5905.0,0,06-04-2070,19,550,High School,37649,Married,Own,2.92,0,Debt Consolidation,27,7328,20278.0,4,25.76,50.0,6572.166666666667,627.4833333333333,20.198564653970024
B9091,07-04-2022,32368,Employed,0,48,2,487,4,0,0,14,428,76630,7430.0,0,07-04-2070,18,533,Bachelor,15012,Married,Mortgage,2.58,0,Home,31,4188,22135.0,4,23.45,59.0,2697.3333333333335,312.75,29.649653979238753
B9092,08-04-2022,59181,Employed,0,84,1,423,5,0,0,16,4801,15460,48780.0,0,08-04-2070,22,557,High School,15639,Married,Mortgage,1.05,0,Debt Consolidation,15,1166,64240.0,5,25.51,49.0,4931.75,186.17857142857142,12.352178667381182
B9093,09-04-2022,45938,Employed,14,60,3,1074,6,1,0,29,2072,19792,22714.0,0,09-04-2070,34,480,Associate,12041,Single,Mortgage,331.0,3,Debt Consolidation,26,3500,42506.0,4,31.15,67.0,3828.1666666666665,200.68333333333334,33.29748791849885
B9094,10-04-2022,74867,Employed,22,108,0,681,5,0,0,18,1449,105851,22744.0,0,10-04-2070,46,539,High School,12361,Married,Own,2.75,1,Education,32,542,128595.0,6,27.28,50.0,6238.916666666667,114.45370370370371,12.749869027000472
B9095,11-04-2022,96188,Unemployed,0,48,1,236,2,0,0,29,455,5290,145987.0,1,11-04-2070,18,589,Bachelor,18998,Divorced,Rent,2.19,1,Debt Consolidation,26,929,151277.0,2,19.62,44.0,8015.666666666667,395.7916666666667,7.881960327691604
B9096,12-04-2022,31749,Employed,37,36,1,428,5,0,0,27,1541,32602,2022.0,0,12-04-2070,59,604,High School,34608,Married,Own,2.0,2,Debt Consolidation,29,5057,32845.0,8,17.4,51.0,2645.75,961.3333333333334,52.51189013827207
B9097,13-04-2022,138459,Self-Employed,18,60,2,256,7,0,0,2,553,17600,12543.0,1,13-04-2070,42,555,Bachelor,25631,Married,Mortgage,38.5,3,Home,26,3404,30143.0,5,22.52,47.0,14798.916666666666,427.18333333333334,4.616441518804868
